Document Title,Abstract,Year,PDF Link,label
Functional SOA testing based on constraints,"In the fierce competition on today's software market, Service-Oriented Architectures (SOAs) are an established design paradigm. Essential concepts like modularization, reuse, and the corresponding IP core business are inherently supported in the development and operation of SOAs that offer flexibility in many aspects and thus optimal conditions also for heterogeneous system developments. The intrinsics of large and complex SOA enterprises, however, require us to adopt and evolve our verification technology, in order to achieve expected software quality levels. In this paper, we contribute to this challenge by proposing a constraint based testing approach for SOAs. In our work, we augment a SOA's BPEL business model with pre- and postcondition contracts defining essential component traits, and derive a suite of feasible test cases to be executed after assessing its quality via corresponding coverage criteria. We illustrate our approach's viability via a running example as well as experimental results, and discuss current and envisioned automation levels in the context of a test and diagnosis workflow.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6595788,no
Did we test our changes? Assessing alignment between tests and development in practice,"Testing and development are increasingly performed by different organizations, often in different countries and time zones. Since their distance complicates communication, close alignment between development and testing becomes increasingly challenging. Unfortunately, poor alignment between the two threatens to decrease test effectiveness or increases costs. In this paper, we propose a conceptually simple approach to assess test alignment by uncovering methods that were changed but never executed during testing. The paper's contribution is a large industrial case study that analyzes development changes, test service activity and field faults of an industrial business information system over 14 months. It demonstrates that the approach is suitable to produce meaningful data and supports test alignment in practice.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6595800,no
Automatic test generation for mutation testing on database applications,"To assure high quality of database applications, testing database applications remains the most popularly used approach. In testing database applications, tests consist of both program inputs and database states. Assessing the adequacy of tests allows targeted generation of new tests for improving their adequacy (e.g., fault-detection capabilities). Comparing to code coverage criteria, mutation testing has been a stronger criterion for assessing the adequacy of tests. Mutation testing would produce a set of mutants (each being the software under test systematically seeded with a small fault) and then measure how high percentage of these mutants are killed (i.e., detected) by the tests under assessment. However, existing test-generation approaches for database applications do not provide sufficient support for killing mutants in database applications (in either program code or its embedded or resulted SQL queries). To address such issues, in this paper, we propose an approach called MutaGen that conducts test generation for mutation testing on database applications. In our approach, we first apply an existing approach that correlates various constraints within a database application through constructing synthesized database interactions and transforming the constraints from SQL queries into normal program code. Based on the transformed code, we generate program-code mutants and SQL-query mutants, and then derive and incorporate query-mutant-killing constraints into the transformed code. Then, we generate tests to satisfy query-mutant-killing constraints. Evaluation results show that MutaGen can effectively kill mutants in database applications, and MutaGen outperforms existing test-generation approaches for database applications in terms of strong mutant killing.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6595801,no
An industry proof-of-concept demonstration of automated combinatorial test,"Studies have found that the largest single cost and schedule component of safety-critical, embedded system development is software rework: locating and fixing software defects found during test. In many such systems these defects are the result of interactions among no more than 6 variables, suggesting that 6-way combinatorial testing would be sufficient to trigger and detect them. The National Institute of Standards and Technology developed an approach to automatically generating, executing, and analyzing such tests. This paper describes an industry proof-of-concept demonstration of automated unit and integration testing using this approach. The goal was to see if it might cost-effectively reduce rework by reducing the number of software defects escaping into system test - if it was adequately accurate, scalable, mature, easy to learn, and easy to use and still was able to achieve the required level of structural coverage. Results were positive - e.g., 2775 test input vectors were generated in 6 seconds, expected outputs were generated in 60 minutes, and executing and analyzing them took 8 minutes. Tests detected all seeded defects and in the proof-of-concept demonstration achieved nearly 100% structural coverage.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6595802,no
ReFit: A Fit test maintenance plug-in for the Eclipse refactoring plug-in,"The Fit framework is a widely established tool for automated acceptance test-driven development (ATDD). Fit stores the test specification separate from the test fixture code in an easily human readable and editable tabular form in HTML format. Additional tools like the FitPro plugin or FitN esse support the writing of test specifications and test fixtures from within the Eclipse IDE or the Web. With the increasing popularity of agile test-driven software development, maintenance of the evolving and growing test base has become an important issue. However, there has been no support yet for automated refactoring of Fit test cases. In a recent research project, we developed the Eclipse plugin ReFit for automated refactoring of Fit test cases. Fit test refactoring can occur due to changing requirements or changing Java code, which in either case means a cross-language refactoring to keep test specification and test fixture in sync. In this paper the concept for the development of the ReFit Eclipse Plugin is described, which significantly reduces the effort for Fit test maintenance and makes refactoring less error prone. Besides a tight integration into the existing Eclipse refactoring plugin, major goals of the plugin were to make it easy extensible for additional refactorings, new fixture types and further test specification file formats. Challenges faced when adding new and modifying existing Eclipse refactoring behavior are described and are due to the strong dependency on the Eclipse JDK and LTK features, and the solutions developed are presented.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6597187,no
A novel fuzzy classification to enhance software regression testing,"An effective system regression testing for consecutive releases of very large software systems, such as modern telecommunications systems, depends considerably on the selection of test cases for execution. Classification models can classify, early in the test planning phase, those test cases that are likely to detect faults in the upcoming regression test. Due to the high uncertainties in regression test, classification models based on fuzzy logic are very useful. Recently, methods have been proposed for automatically generating fuzzy if-then rules by applying complicated rule generation procedures to numerical data. In this research, we introduce and demonstrate a new rule-based fuzzy classification (RBFC) modeling approach as a method for identifying high effective test cases. The modeling approach, based on test case metrics and the proposed rule generation technique, is applied to extracting fuzzy rules from numerical data. In addition, it also provides a convenient way to modify rules according to the costs of different misclassification errors. We illustrate our modeling technique with a case study of large-scale industrial software systems and the results showed that test effectiveness and efficiency was significantly improved.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6597217,no
Discovering signature patterns from event logs,"More and more information about processes is recorded in the form of so-called event logs. High-tech systems such as X-ray machines and high-end copiers provide their manufacturers and services organizations with detailed event data. Larger organizations record relevant business events for process improvement, auditing, and fraud detection. Traces in such event logs can be classified as desirable or undesirable (e.g., faulty or fraudulent behavior). In this paper, we present a comprehensive framework for discovering signatures that can be used to explain or predict the class of seen or unseen traces. These signatures are characteristic patterns that can be used to discriminate between desirable and undesirable behavior. As shown, these patterns can, for example, be used to predict remotely whether a particular component in an X-ray machine is broken or not. Moreover, the signatures also help to improve systems and organizational processes. Our framework for signature discovery is fully implemented in ProM and supports class labeling, feature extraction and selection, pattern discovery, pattern evaluation and cross-validation, reporting, and visualization. A real-life case study is used to demonstrate the applicability and scalability of the approach.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6597225,no
A Programming Language Approach to Fault Tolerance for Fork-Join Parallelism,"When running big parallel computations on thousands of processors, the probability that an individual processor will fail during the execution cannot be ignored. Computations should be replicated, or else failures should be detected at runtime and failed subcomputations reexecuted. We follow the latter approach and propose a high-level operational semantics that detects computation failures, and allows failed computations to be restarted from the point of failure. We implement this high-level semantics with a lower-level operational semantics that provides a more accurate account of processor failures, and prove in Coq the correspondence between the high- and low-level semantics.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6597884,no
Requirements-Driven Self-Repairing against Environmental Failures,"Self-repairing approaches have been proposed to alleviate the runtime requirements satisfaction problem by switching to appropriate alternative solutions according to the feedback monitored. However, little has been done formally on analyzing the relations between specific environmental failures and corresponding repairing decisions, making it a challenge to derive a set of alternative solutions to withstand possible environmental failures at runtime. To address these challenges, we propose a requirements-driven self-repairing approach against environmental failures, which combines both development-time and runtime techniques. At the development phase, in a stepwise manner, we formally analyze the issue of self-repairing against environmental failures with the support of the model checking technique, and then design a sufficient and necessary set of alternative solutions to withstand possible environmental failures. The runtime part is a runtime self-repairing mechanism that monitors the operating environment for unsatisfiable situations, and makes self-repairing decisions among alternative solutions in response to the detected environmental failures.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6597904,no
EnHTM: Exploiting Hardware Transaction Memory for Achieving Low-Cost Fault Tolerance,"Fault-tolerance has become an essential concern for processor designers due to increasing transient fault rates, even for the processors used in the mainstream computing. As the mainstream commodity market accepts only low-cost fault tolerance solutions, traditional high-end solutions are unacceptable due to their expensive overheads. This paper presents EnHTM, a hybrid software/hardware implemented low-cost fault tolerance solution for the serial programs running on commodity systems. EnHTM employs light-weight symptom-based mechanism to detect faults and recovers from faults using a minimally-modified Hardware Transactional Memory (HTM) which features lazy conflict detection, lazy data versioning. Compile-time analysis approach is also exploited to support larger transaction size, so that transient faults detected within long latency can be recovered. The evaluation experiment result shows that EnHTM can recover from 89.4%of catastrophic failures caused by transient faults, with a performance overhead of 2.6% in error-free executions on average.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6598051,no
Regression Testing Prioritization Based on Model Checking for Safety-Crucial Embedded Systems,"The order in which test-cases are executed has an influence on the rate at which faults can be detected. In this paper we demonstrate how test-case prioritization can be performed with the use of model-checkers. For this, different well known prioritization techniques are adapted for model-based use. New property based prioritization techniques are introduced. In addition it is shown that prioritization can be done at test-case generation time, thus removing the need for test-suite post-processing. Several experiments for safety-crucial embedded systems are used to show the validity of these ideas.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6598153,no
A New Multi-threaded Code Synthesis Methodology and Tool for Correct-by-Construction Synthesis from Polychronous Specifications,"Embedded software systems respond to multiple events coming from various sources - some temporally regular (ex: periodic sampling of continuous time signals) and some intermittent (ex: interrupts, exception events etc.). Timely response to such events while executing complex computation, might require multi-threaded implementation. For example, overlapping I/O of various types of events, and computation on such events may be delegated to different threads. However, manual programming of multi-threaded programs is error-prone, and proving correctness is computationally expensive. In order to guarantee safety of such implementations, we believe that a correct-by-construction synthesis of multi-threaded software from formal specification is required. It is also imperative that the multiple threads are capable of making progress asynchronous to each other, only synchronizing when shared data is involved or information requires to be passed from one thread to other. Especially on a multi-core platform, lesser the synchronization between threads, better will be the performance. Also, the ability of the threads to make asynchronous progress, rather than barrier synchronize too often, would allow better real-time schedulability. In this work, we describe our technique for multi-threaded code synthesis from a variant of the polychronous programming language SIGNAL, namely MRICDF. Through a series of experimental benchmarks we show the efficacy of our synthesis technique. Our tool EmCodeSyn which was built originally for sequential code synthesis from MRICDF models has been now extended with multi-threaded code synthesis capability. Our technique first checks the concurrent implementability of the given MRICDF model. For implementable models, we further compute the execution schedule and generate multi-threaded code with appropriate synchronization constructs so that the behavior of the implementation is latency equivalent to that of the original MRICDF model.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6598337,no
Modeling Stock Analysts' Decision Making: An Intelligent Decision Support System,"It is well known that security analysis is a time-consuming and error-prone process. However, it can be improved or enhanced considerably by automated reasoning. Efforts to reduce the inaccuracy and incorrectness of analyses and to enhance the confidence levels of stock selection have led to the development of an intelligent decision support system called Trade Expert, which assists, not replaces, portfolio managers. Trade Expert assumes the role of a hypothetical securities analyst capable of analyzing stocks, calling market turns, and making recommendations. It has a knowledge base of stock trading expertise, and a case base of past episodes and consequences of decisions. By combining knowledge-based problem solving with case-based reasoning and fuzzy inference, Trade Expert demonstrates forms of intelligent behavior not yet observed in traditional decision support systems and expert systems. The novelty of this research lies in its application to analogical reasoning, fuzzy reasoning, and knowledge-based decision making.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6598441,no
A Comparison of Some Predictive Models for Modeling Abortion Rate in Russia,"Predictive modeling techniques are popular methods for building models to predict a target of interest. In many modeling problems, however, the focus is to identify possible factors that have significant association with the target. For this type of problem, it is very easy to stretch the interpretation of an association relationship to a causation relationship. Practitioners must pay special attention to such a misinterpretation when data are observational data. In addition, the process of data collection and cleansing are critical in order to produce quality data for modeling. In this article, an observational study is conducted to illustrate the issues about data quality and model building to identify potential important factors associated with abortion rate using data collected in Russia from year 2000 to 2009. Some pitfalls and cautions of applying predictive modeling techniques are discussed.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6598454,no
Water Distribution System Monitoring and Decision Support Using a Wireless Sensor Network,"Water distribution systems comprise labyrinthine networks of pipes, often in poor states of repair, that are buried beneath our city streets and relatively inaccessible. Engineers who manage these systems need reliable data to understand and detect water losses due to leaks or burst events, anomalies in the control of water quality and the impacts of operational activities (such as pipe isolation, maintenance or repair) on water supply to customers. Water Wise is a platform that manages and analyses data from a network of wireless sensor nodes, continuously monitoring hydraulic, acoustic and water quality parameters. Water Wise supports many applications including rolling predictions of water demand and hydraulic state, online detection of events such as pipe bursts, and data mining for identification of longer-term trends. This paper illustrates the advantage of the Water Wise platform in resolving operational decisions.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6598533,no
A new failure analysis approach to predict and localize defects and weakness areas in trough-glass-vias for a multifunctional package level camera,"In this paper, we provide a novel approach to identify failures and defects that occur in the glass interposer of a system-on-package technology-based miniaturized multifunctional camera. First, we use simulations to validate the proposed defect prediction and/or weakness identification techniques. Then, we confirm the predictions using non-destructive failure analysis techniques. Finally, we use the physical analysis techniques to confirm the software failure mode assumptions.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6599196,no
The Web Services Composition Testing Based on Extended Finite State Machine and UML Model,"Web services are designed as software building blocks for Service Oriented Architecture (SOA). It provides an approach to software development that system and application can be constructed by assembling reusable software building blocks, called services. The industries have adopted web services composition to generate new business applications or mission critical services. One of the most popular integration languages for web services composition is Web Services Business Process Execution Language (WS-BPEL). Although the individual service is usually functional correctly, however, several unexpected faults may occur during execution of composite web service. It is difficult to detect the original failure service because the faults may propagate, accumulate and spread. In this paper, we present a technique of Model-Based Testing (MBT) to enhance testing of interactions among the web services. The technique combines Extended Finite State Machine (EFSM) and UML sequence diagram to generate a test model, called EFSM-SeTM. We also defined various coverage criteria to generate valid test paths from EFSM-SeTM model for a better test coverage of all possible scenarios.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6599388,no
Exact determination of a winding disk radial deformation location considering tank effect using an analytical method,"Power transformers are one of the most expensive components of the power system. Timely detection of fault arose in the transformer can be used to prevent unwanted outage of transformer and repair costs. Using electromagnetic waves has recently been proposed for on-line monitoring of the transformer. The presence of the tank in the transformer structure causes problem for analyzing the electromagnetic waves. In this paper, a new analytical method based on locus of the objects in the space is proposed to detect the radial deformation location of a disk winding considering tank effect. The proposed experimental setup for this method has been modeled using CST (Computer Simulation Technology) software. In this paper, Vivaldi antennas suitable for measurements in environments with multi-path routing are used and the analysis is performed in the time domain. The simulation results show that exact determination of radial deformation location can be detected with good accuracy using this method.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6599629,no
A new traveling wave fault location algorithm in series compensated transmission line,"Series capacitors (SCs) are installed on long transmission lines to reduce the inductive reactance of lines. This makes it appear electrically shorter and increases the power transfer capability. Series capacitors and their associated over-voltage protection devices (typically Metal Oxide Varistors (MOVs), and/or air gaps) create several problems for protection relays and fault locators including voltage and/or current inversion, sub-harmonic oscillations, transients caused by the air-gap flashover and sudden changes in the operating reach. In this paper, an accurate fault location algorithm for series compensated power transmission lines is presented. With using voltage and current traveling waves and placement of a fault locator in the middle of transmission line near the SCs, location of faults is calculated with high accuracy also proposed algorithm needs no communication link and uses only local signals and because of using of traveling wave polarity have no problem for detecting of reflected waves and therefore it solves problems caused by one end traveling wave based fault location methods. A simple power system containing a compensated transmission line is simulated on PSCAD/EMTDC software and fault location algorithm is implemented on MATLAB environment using wavelet transformer.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6599888,no
Productive Development of Dynamic Program Analysis Tools with DiSL,"Dynamic program analysis tools serve many important software engineering tasks such as profiling, debugging, testing, program comprehension, and reverse engineering. Many dynamic analysis tools rely on program instrumentation and are implemented using low-level instrumentation libraries, resulting in tedious and error-prone tool development. The recently released Domain-Specific Language for Instrumentation (DiSL) was designed to boost the productivity of tool developers targeting the Java Virtual Machine, without impairing the performance of the resulting tools. DiSL offers high-level programming abstractions especially designed for development of instrumentation-based dynamic analysis tools. In this paper, we present a controlled experiment aimed at quantifying the impact of the DiSL programming model and high-level abstractions on the development of dynamic program analysis instrumentations. The experiment results show that compared with a prevailing, state-of-the-art instrumentation library, the DiSL users were able to complete instrumentation development tasks faster, and with more correct results.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601288,no
"Rule-Based Behaviour Engineering: Integrated, Intuitive Formal Rule Modelling","Requirement engineering is a difficult task which has a critical impact on software quality. Errors related to requirements are considered the most expensive types of software errors. They are the major cause of project delays and cost overruns. Software developers need to cooperate with multiple stakeholders with different backgrounds and concerns. The developers need to investigate an unfamiliar problem space and make the transition from the informal problem space to the formal solution space. The requirement engineering process should use systematic methods which are constructive, incremental, and rigorous. The methods also need to be easy to use and understand so that they can be used for communication among different stakeholders. Is it possible to invent a human intuitive modelling methodology which systematically translates the informal requirements into a formally defined model? Behaviour Engineering has arguably solved many problems. However, the size and low level of the final Behavior Tree makes it hard to match with the original requirements. Here, we propose a new requirement modelling approach called Rule-Based Behaviour Engineering. We separate two concerns, rules and procedural behaviours, right at the beginning of the requirement modelling process. We combine the Behavior Tree notation for procedural behaviour modelling with a non-monotonic logic called Clausal Defeasible Logic for rule modelling. In a systematic way, the target model is constructed incrementally in four well-defined steps. Both the representations of rules and procedural flows are humanly readable and intuitive. The result is an effective mechanism for formally modelling requirements, detecting requirement defects, and providing a set of tools for communication among stakeholders.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601289,no
Development of Robust Traceability Benchmarks,"Traceability benchmarks are essential for the evaluation of traceability recovery techniques. This includes the validation of an individual trace ability technique itself and the objective comparison of the technique with other traceability techniques. However, it is generally acknowledged that it is a real challenge for researchers to obtain or build meaningful and robust benchmarks. This is because of the difficulty of obtaining or creating suitable benchmarks. In this paper, we describe an approach to enable researchers to establish affordable and robust benchmarks. We have designed rigorous manual identification and verification strategies to determine whether or not a link is correct. We have developed a formula to calculate the probability of errors in benchmarks. Analysis of error probability results shows that our approach can produce high quality benchmarks, and our strategies significantly reduce error probability in them.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601302,no
Predicting Fault-Prone Software Modules with Rank Sum Classification,"The detection and correction of defects remains among the most time consuming and expensive aspects of software development. Extensive automated testing and code inspections may mitigate their effect, but some code fragments are necessarily more likely to be faulty than others, and automated identification of fault prone modules helps to focus testing and inspections, thus limiting wasted effort and potentially improving detection rates. However, software metrics data is often extremely noisy, with enormous imbalances in the size of the positive and negative classes. In this work, we present a new approach to predictive modelling of fault proneness in software modules, introducing a new feature representation to overcome some of these issues. This rank sum representation offers improved or at worst comparable performance to earlier approaches for standard data sets, and readily allows the user to choose an appropriate trade-off between precision and recall to optimise inspection effort to suit different testing environments. The method is evaluated using the NASA Metrics Data Program (MDP) data sets, and performance is compared with existing studies based on the Support Vector Machine (SVM) and Naive Bayes (NB) Classifiers, and with our own comprehensive evaluation of these methods.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601309,no
Fast-Tracking GENI Experiments Using HyperNets,"Although the underlying network resources needed to support virtualized networks are rapidly becoming available, the tools and abstractions needed to effectively make use of these virtual networks is severely lacking. Although networks like GENI are now available to experimenters, creating an experimental network can still be a daunting and error-prone task. While virtual networks enable experimenters to build tailored networks from the """"ground up"""", starting from scratch is rarely what an experimenter wants to do. Moreover, the challenges of incorporating real-world users into GENI experiments make it difficult to benefit real users or obtain realistic traffic. In this paper we describe a new service designed to simplify the process of setting up and running GENI experiments while at the same time adding support for real-world users to join GENI experiments. Our approach is based on a network hypervisor service used to deploy """"HyperNets"""": pre-defined experimental environments that can be quickly and easily created by experimenters. To illustrate the utility and simplicity of our approach, we describe two example HyperNets, and show how our network hypervisor service is able to automatically deploy them on GENI. We then present some initial performance results from our implentation on GENI. Because our network hypervisor is itself a client of GENI (i.e., it calls the GENI AM APIs to create HyperNets), we briefly discuss our experience using GENI and the challenges we encountered mapping HyperNets onto the GENI framework.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601407,no
Automated Analysis of Reliability Architectures,"The development of complex and critical systems calls for a rigorous and thorough evaluation of reliability aspects. Over the years, several methodologies have been introduced in order to aid the verification and analysis of such systems. Despite this fact, current technologies are still limited to specific architectures, without providing a generic evaluation of redundant system definitions. In this paper we present a novel approach able to assess the reliability of an arbitrary combinatorial redundant system. We rely on an expressive modeling language to represent a wide class of architectural solutions to be assessed. On such models, we provide a portfolio of automatic analysis techniques: we can produce a fault tree, that represents the conditions under which the system fails to produce a correct output, based on it, we can provide a function over the components reliability, which represents the failure probability of the system. At its core, the approach relies on the logical formalism of equality and uninterpreted functions, it relies on automated reasoning techniques, in particular Satisfiability Modulo Theories decision procedures, to achieve efficiency. We carried out an extensive experimental evaluation of the proposed approach on a wide class of multi-stage redundant systems. On the one hand, we are able to automatically obtain all the results that are manually obtained in [1], on the other, we provide results for a much wider class of architectures, including the cases of non-uniform probabilities and of two voters per stage.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601824,no
Game-Based Monitors for Scenario-Based Specification,"Run-time verification techniques based on monitors have become the basic means of detecting software failures in dynamic and open environments. One challenging problem is how the monitor can provide sufficient indications before the real failures, so that the system has enough time to act before the failures cause serious harm. To this end, this paper proposes the main idea on how to generate monitors from a scenario-based specification called property sequence chart based on game theory. The monitors are interpreted in multivalued semantics: satisfied, infinitely controllable, system finitely controllable, system urgently controllable, environment finitely controllable, environment urgently controllable, violated. Through the multi-valued semantics definition, the monitors can provide enough information to help the system to take measures for failure prevention or recovery.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601834,no
Educational Collaborative Virtual Environments: Evaluation Model,In this paper we propose a model for assessing the quality of educational collaborative virtual environments. The objective is to establish a theoretical model that highlights a number of relevant sets of requirements in relation to the quality in educational collaborative virtual environments. It is intended to apply the model during the lifecycle of product development and in the selection of the environment in order to support the learning/teaching process.,2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601909,no
Towards Efficient Probabilistic Scheduling Guarantees for Real-Time Systems Subject to Random Errors and Random Bursts of Errors,"Real-time computing and communication systems are often required to operate with prespecified levels of reliability in harsh environments, which may lead to the exposure of the system to random errors and random bursts of errors. The classical fault-tolerant schedulability analysis in such cases assumes a pseudo-periodic arrival of errors, and does not effectively capture any underlying randomness or burst characteristics. More modern approaches employ much richer stochastic error models to capture these behaviors, but this is at the expense of greatly increased complexity. In this paper, we develop a quantile-based approach to probabilistic schedulability analysis in a bid to improve efficiency whilst still retaining a rich stochastic error model capturing random errors and random bursts of errors. Our principal contribution is the derivation of a simple closed-form expression that tightly bounds the number of errors that a system must be able to tolerate at any time subsequent to its critical instant in order to achieve a specified level of reliability. We apply this technique to develop an efficient 'one-shot' schedulability analysis for a simple fault-tolerant EDF scheduler. The paper concludes that the proposed method is capable of giving efficient probabilistic scheduling guarantees, and may easily be coupled with more representative higher-level job failure models, giving rise to efficient analysis procedures for safety-critical fault-tolerant real-time systems.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6602106,no
PIE: A lightweight control scheme to address the bufferbloat problem,"Bufferbloat is a phenomenon where excess buffers in the network cause high latency and jitter. As more and more interactive applications (e.g. voice over IP, real time video conferencing and financial transactions) run in the Internet, high latency and jitter degrade application performance. There is a pressing need to design intelligent queue management schemes that can control latency and jitter; and hence provide desirable quality of service to users. We present here a lightweight design, PIE (Proportional Integral controller Enhanced), that can effectively control the average queueing latency to a reference value. The design does not require per-packet extra processing, so it incurs very small overhead and is simple to implement in both hardware and software. In addition, the design parameters are self-tuning, and hence PIE is robust and optimized for various network scenarios. Simulation results, theoretical analysis and Linux testbed results show that PIE can ensure low latency and achieve high link utilization under various congestion situations.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6602305,no
Transformation operators for easier engineering of medical process models,"The need for high-quality models is increasingly recognized for driving and documenting complex medical processes such as cancer therapies. A medical environment for such processes has to deal with a great multiplicity of dimensions such as different pathologies, different hospital departments, different agents with different concerns and expertise, different resources with a wide spectrum of capabilities, and so forth. The variety of needs along those multiple dimensions calls for multiple, complementary and consistent facets of the composite process model, each addressing a specific dimension. Building multi-dimensional process models is in our experience hard and error-prone. The paper describes various operators for composing process model facets in a coherent way or, conversely, for decomposing process models into specific facets that abstract from details irrelevant to a specific dimension. These operators are grounded on the formal trace semantics provided by our process language and its supporting analysis toolset. The paper shows how these operators may help modeling, analyzing, documenting and enacting complex processes. Their use is illustrated on simplified examples taken from real cancer therapies.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6602476,no
RSL-PL: A linguistic pattern language for documenting software requirements,"Software requirements are traditionally documented in natural language (NL). However, despite being easy to understand and having high expressivity, this approach often leads to well-known requirements quality problems. In turn, dealing with these problems warrants a significant amount of human effort, causing requirements development activities to be error-prone and time-consuming. This paper introduces RSL-PL, a language that enables the definition of linguistic patterns typically found in well-formed individual NL requirements, according to the field's best practices. The linguistic features encoded within RSL-PL patterns enable the usage of information extraction techniques to automatically perform the linguistic analysis of NL requirements. Thus, in this paper we argue that RSL-PL can improve the quality of requirements specifications, as well as the productivity of requirements engineers, by mitigating the continuous effort that is often required to ensure requirements quality criteria, such as clearness, consistency, and completeness.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6602667,no
Uncovering product line variability from early requirement documents,"Mass production of customer-specific software application through software product lines has been gaining great attention in the past years. A software product line supports fast production of customized software applications by the composition of variable requirements, namely variability. Practitioners and researchers suggest that the efficient construction of software product lines depends on the ability of domain engineers to early identify potential variability. Controversially, uncovering product line variability from elicited requirements remains one of the main challenges in domain engineering. The current practice is an ad-hoc, tacit and consequently error-prone identification of variable requirements by domain experts while reviewing different versions of specification documents for similar products. Therefore, variability uncovering could represent an adoption barrier for many companies that should otherwise benefit. To cope with this challenge on product line requirement engineering, we propose in this paper a novel technique for uncovering variability from early requirement documents, specially, from existing Language Extended Lexicons (LEL). The technique suggests the analysis of LEL following a set of heuristics, which therefore, supports the precise grouping, identification and relation of potential variable requirements. In this paper we also illustrate the proposed technique through examples for the meeting scheduler domain.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6602670,no
Development of a binocular eye tracking system for quality assessment of S3D representations,"It is intended to develop a high-precision binocular eye tracking system to assess the eye behavior whilst watching stereo 3D content. Up to now, available eye tracking systems are not providing necessary high precision for issues concerning stereo 3D perception. Hence, an up to now not available detailed specification of the recordings of the eye movements as well as the interpretation of binocular data is investigated. Therefore, a binocular prototype is developed as well as specification software leading to optimized data interpretation by software modules computing against uncertainties and physical thresholds. This intention including planned software modules as well as the therefore used basic eye tracking system are presented within the QUALINET industry forum.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6603222,no
Parametric classification over multiple samples,"This pattern was originally designed to classify sequences of events in log files by error-proneness. Sequences of events trace application use in real contexts. As such, identifying error-prone sequences helps understand and predict application use. The classification problem we describe is typical in supervised machine learning, but the composite pattern we propose investigates it with several techniques to control for data brittleness. Data pre-processing, feature selection, parametric classification, and cross-validation are the major instruments that enable a good degree of control over this classification problem. In particular, the pattern includes a solution for typical problems that occurs when data comes from several samples of different populations and with different degree of sparcity.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6603805,no
Personalising Multi Video Streams and Camera Views for Live Events,"An innovative Internet streaming video player, we call ePlayer, that supports personalised camera switching for live events has been researched, developed and evaluated. The main novelty of the system is that in dispensing the available bandwidth amongst multiple input video streams it can automatically coordinate and preserve the video quality across multiple live video streams. An additional novelty of the system is that it supports automatic camera switching based upon an individual user's preferences. The experimental results indicate that the system is able to effectively allocate a contested bandwidth resource amongst multiple streams and is able to infer a user's camera switching preferences via dynamically predicting a user's switching intervals amongst multiple cameras.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6603877,no
